Date,AAPL,AMZN,AVGO,BRK-B,GOOG,INTC,JPM,LLY,MA,META,MSFT,NFLX,NVDA,ORCL,TSLA,XOM
2020-01-17,0.015565759695388474,0.0021363298879592905,0.0004893117495443971,1.0016072724040596e-05,0.0306403783773003,0.01039153994403939,0.01708635008952689,0.005770395829194462,0.0017744326148921802,0.022090649870813793,0.05604181305775358,0.006888283351888116,0.00017548824573221383,0.007524422467660284,0.00028349666913299695,0.010235418578984369
2020-01-21,0.015507373437611608,0.002174187104210351,0.0004896580757470505,9.978068575745519e-06,0.03073372685619885,0.010589340736814482,0.01696974923711407,0.005843125836917096,0.0017703252389124592,0.02215795088576629,0.05601070339530287,0.006877536363055631,0.00017507669203095357,0.0075596690225476085,0.00030480311922209,0.010119852616254034
2020-01-22,0.015569002525794084,0.0021786558584938865,0.0004976470457008727,1.002182440409445e-05,0.030746125311218106,0.010975015788097994,0.016956742351960544,0.005872447180866918,0.001784132613873292,0.02216688974172286,0.05576406634483956,0.006633880806819309,0.00017668020518328036,0.007494240579561393,0.0003173861675049949,0.010065510331192457
2020-01-23,0.015604375201037888,0.002169824207853558,0.0005069819262541615,9.989484994936563e-06,0.0306682863542962,0.011050195403830225,0.016896487183074727,0.005843098696011821,0.0017832920745113148,0.022110770554077803,0.055965285564260316,0.007096114465983202,0.00017817060535234847,0.007510786383431051,0.00031805005061327123,0.009977267579233843
2020-01-24,0.015684628822078817,0.002160662859642133,0.0005180171504777687,9.959253392978802e-06,0.030915111827424818,0.012045108785786001,0.016609593996320036,0.005800861174099367,0.0017903986577572977,0.022288723157630565,0.05568062355484687,0.007226067359232198,0.00017791403409176445,0.00744591858237604,0.00031647469323790997,0.009989784422802428
2020-01-27,0.015430875381460553,0.002150931548589406,0.0005008159468423287,9.898732441851493e-06,0.0313364034444225,0.011713534176510188,0.016694324489582232,0.0058477793695108325,0.0017705018805180568,0.022592459798542915,0.05549556113226599,0.007111332432390377,0.0001729372376643603,0.0073547583041528326,0.000316925363304917,0.00988467931709059
2020-01-28,0.015726979281695724,0.002160941249180502,0.0005112897215417327,9.88081314092567e-06,0.031059072195535786,0.011896180758689203,0.01684735710838614,0.005835836324609252,0.0017798408118237562,0.022392513588938318,0.05608224677285072,0.007164334275474272,0.0001769514380350658,0.007396197937395403,0.0003191192530051804,0.009783580197317275
2020-01-29,0.016054838619381995,0.0021663001614375546,0.0005099623540659976,9.900720773622487e-06,0.031056494668105155,0.011722007243729708,0.016820896471581356,0.005863007655745193,0.0017799707333381167,0.02239065528107732,0.05695200731745491,0.007053566586858905,0.000175202841711702,0.007359616382016274,0.00032702366561091753,0.009701057726949151
2020-01-30,0.015963134240818667,0.002171772262062345,0.0005040908668482995,1.0006877115518138e-05,0.030923903904451426,0.011696596832857021,0.016956213393424704,0.005952716667430459,0.001795278577303282,0.022295061940162564,0.058308492527591786,0.007117191047650365,0.0001746466526788081,0.007343349018243036,0.0003591548319555027,0.009762095745322398
2020-01-31,0.015510765192172229,0.0023710749898573765,0.0004962051584121269,1.0020383564372867e-05,0.03144165652795765,0.011437988448346145,0.016457607665360755,0.005923842010109248,0.0017774050102185455,0.022668343620458154,0.05840975636953024,0.007181207242087026,0.00017079472533377567,0.007345849321551177,0.0003707298502641398,0.009518949297944451
2020-02-03,0.015343090322726257,0.002346609383944414,0.0004923056115874945,9.896839617711531e-06,0.031187407112793802,0.011432455364122894,0.016449089097678473,0.0059331682443504495,0.001810911442299827,0.02248503861224048,0.05934988809546965,0.007389617639527369,0.000172208148090508,0.007375358055158382,0.00044089174638695756,0.009230701112912479
2020-02-04,0.015617496135854033,0.0023647006704264487,0.0004952192417634692,9.822153156828113e-06,0.030730650983002886,0.011446884490969134,0.01644151403973076,0.005947441010190541,0.0018096826032417052,0.0221557332878965,0.06040566273095186,0.007505326302022337,0.00017448722308736236,0.00739738600519225,0.0004940635902033927,0.008981687387551021
2020-02-05,0.01557524155147368,0.0023280437200673618,0.000498971784484426,9.870459890429348e-06,0.030399620523719865,0.011648789958864439,0.016540910096130988,0.006043749182089239,0.0017858377187887524,0.0219170718104647,0.05968198884197841,0.007437758224035081,0.00017514306023683646,0.007412489662376028,0.00040479607681611897,0.009293846301689177
2020-02-06,0.01572276223955144,0.0023347203016914637,0.0005014979792683094,9.890098976043944e-06,0.03033275145761407,0.011637041403847375,0.0165069258302205,0.006028409282565272,0.0017872279088341533,0.02186886153354378,0.06078541502286579,0.0073667916001887174,0.00017719000228597152,0.007392129901371728,0.0004117451928926322,0.009147748162037141
2020-02-07,0.015591573851014423,0.0023804007354451227,0.0004971328797296416,9.846161066725494e-06,0.03049415706004296,0.011512381948968784,0.016541702594643246,0.006023871254755548,0.0017841883063753705,0.021985229373605635,0.061195383323034445,0.007402358191041841,0.00017626918329961312,0.007432824362929084,0.0004159599334192002,0.009135492298987411
2020-02-10,0.015565058248898865,0.0024272591262521795,0.0004923273426604477,9.771333611042378e-06,0.030298389973037822,0.011502579611867566,0.016503808775509922,0.0059484041874844126,0.0017905162326021331,0.02184408809519167,0.062392931008191425,0.007441064603679465,0.00018305947931009125,0.007421547140058717,0.0004261124708542769,0.008980981842084831
2020-02-11,0.015432522442897582,0.002440363052669193,0.0005004137935054744,9.756380215658938e-06,0.030222746600482676,0.011650143541485592,0.016493678011579724,0.005882175239296472,0.0017895069543332636,0.021789551847708477,0.06083214238126517,0.007474894717796818,0.00018601880008229692,0.0074245561809017525,0.0004267570140287422,0.00904372416131342
2020-02-12,0.015714498510156178,0.0024376914029754656,0.0005047950889302973,9.708885463343202e-06,0.030061074147062394,0.011596417211238316,0.016405447334689037,0.0058206938645393655,0.0017973610501507745,0.021672991617339103,0.06059530304665082,0.007560651190496837,0.00018823535889750002,0.007462504575612776,0.00042058779570451773,0.00910531713443245
2020-02-13,0.015628049572654918,0.002430217407577286,0.0005044817786841239,9.68325041550748e-06,0.030110117422744963,0.011611892228943876,0.016417920591646044,0.005767973441946189,0.001809345006891147,0.021708350117755796,0.06036555239916449,0.0076006861890474025,0.00018732484597460086,0.007418348964886693,0.0004414292508081804,0.009069563441639183
2020-02-14,0.015602861038872809,0.002408778272283006,0.0004939079957175876,9.679345666602353e-06,0.030054181992634217,0.01156110486648431,0.01633750445205588,0.0057296471228201985,0.0018334625497230693,0.021668022613090733,0.060791304154972386,0.007566675063558892,0.00020010352368210571,0.007425986692038728,0.0004384335890459275,0.009011112724816682
2020-02-18,0.015368210398378445,0.0024403533475637587,0.00048460662947960484,9.710321148459268e-06,0.030154348775722574,0.01140478643260025,0.01617492251783701,0.005744263169454211,0.0018411380691486375,0.02174023938883166,0.06161256643831942,0.007739181463465093,0.0002054677436105177,0.007448050784007828,0.00047198943343300257,0.008926362228830118
2020-02-19,0.015534162022626185,0.0024479022279285086,0.000490522527492151,9.780437041088003e-06,0.030044834773430524,0.011530019097885444,0.016335986818280957,0.005716096384824195,0.0018522989346922891,0.021661283592307377,0.06157292904726608,0.007679457087555538,0.00021723658587124517,0.007419663632775272,0.0005026094276871893,0.008962266074061967
2020-02-20,1.5787884815616876e-05,2.493842761793429e-06,4.934103821271163e-07,9.996338689494246e-09,3.085207594334702e-05,1.1546944601799755e-05,1.677490023585752e-05,5.918440027714836e-06,1.9014588350278905e-06,2.2243276471975678e-05,6.22616995405687e-05,7.881908113010462e-06,2.1882021213459745e-07,7.628632614916766e-06,5.059816020938618e-07,9.129854180381842e-06
2020-02-21,1.538098759415955e-05,2.419876846353367e-06,4.842875905088603e-07,1.0014900251032063e-08,3.0753016551855076e-05,1.1314667293854213e-05,1.65167248804359e-05,5.901098981780374e-06,1.8692172423161336e-06,2.217185808715947e-05,6.009986342352722e-05,7.735902588109496e-06,2.0778057098160025e-07,7.49043981379185e-06,5.0524861054987e-07,8.989558666540373e-06
2020-02-24,1.4890525067440129e-05,2.3578272140468582e-06,4.7137303045738715e-07,9.839952711865432e-09,3.125711363404592e-05,1.1038984467858562e-05,1.6336290082148817e-05,5.833567781286597e-06,1.8157974210737657e-06,2.2535294595888313e-05,5.8451296591432546e-05,7.627490840246098e-06,1.962560808264354e-07,7.330579563256039e-06,4.7522378014950676e-07,8.708884318956804e-06
2020-02-25,1.4623919663618684e-05,2.3531976593944428e-06,4.6450606740762343e-07,9.838348480795719e-09,3.1773720641534005e-05,1.0852595290289151e-05,1.5864935314716003e-05,5.8123702081416815e-06,1.7219853240446997e-06,2.2907750326777153e-05,5.843686230565519e-05,7.572491603138423e-06,1.913016533160639e-07,7.212545491080341e-06,4.634488476567567e-07,8.51353786244241e-06
2020-02-26,1.5009768114764698e-05,2.3858243023148688e-06,4.74629534918242e-07,9.84952135699119e-09,3.210278630194421e-05,1.095030600827287e-05,1.6077481884791614e-05,5.791032434374109e-06,1.7119606997072127e-06,2.31449952523821e-05,5.9779772361030606e-05,8.057800779614518e-06,1.974132972700517e-07,7.443112980911087e-06,4.5589127185890607e-07,8.4128514538593e-06
2020-02-27,1.4839121553940792e-05,2.402188130852579e-06,4.811008604373978e-07,1.001401635694372e-08,3.395756227468629e-05,1.0841195734327592e-05,1.629867737393948e-05,5.926521704406319e-06,1.7366233660673439e-06,2.448222438506794e-05,5.877823906601742e-05,8.354114281128924e-06,1.9719505463527092e-07,7.68104505070866e-06,4.204350361013453e-07,8.363399286401625e-06
2020-02-28,1.5505285270653438e-05,2.5107645927301e-06,5.030663017362149e-07,1.0402643142931146e-08,3.5502770941625236e-05,1.1271578920252244e-05,1.6301830158193475e-05,6.049439379598194e-06,1.8437880184870126e-06,2.5596266229407033e-05,6.294086501975395e-05,8.671287654637307e-06,2.204269510656463e-07,7.821813551196213e-06,4.324389656960449e-07,9.028297058817636e-06
2020-03-02,1.616697311707258e-05,2.484190583843127e-06,5.01597630330318e-07,1.0465687893545689e-08,3.386499187667316e-05,1.1266726687041206e-05,1.6274330518479106e-05,6.07735112041497e-06,1.8586507322781985e-06,2.4415484339441582e-05,6.403215218885822e-05,8.54068292735301e-06,2.1520991110717233e-07,7.6782093568877e-06,4.5919238702318827e-07,9.020306277948487e-06
2020-03-03,1.614388014917779e-05,2.5030582345701867e-06,4.978501970831828e-07,1.0356097623453508e-08,3.492583644288664e-05,1.1178283759858181e-05,1.615431830645798e-05,6.14835620652258e-06,1.824761362543989e-06,2.5180316470135467e-05,6.287351135469065e-05,8.524365395874872e-06,2.1348870410304142e-07,7.599804930309227e-06,4.747805574335931e-07,8.857410665135146e-06
2020-03-04,1.6444681417781197e-05,2.52198783002531e-06,5.044386148536925e-07,1.0518370877751863e-08,3.3999532692034354e-05,1.1408698155349094e-05,1.61144493989621e-05,6.447816703470847e-06,1.8393892100116553e-06,2.4512483599988568e-05,6.345314903300942e-05,8.63627143017249e-06,2.2238047021124845e-07,7.654189365693448e-06,4.6466205818730094e-07,8.81074345221663e-06
2020-03-05,1.61766688721383e-05,2.4968343103206622e-06,4.923530541894849e-07,1.0256958770666212e-08,3.456665894932322e-05,1.1259014790502585e-05,1.5579459096262638e-05,6.544628881722746e-06,1.7981405262877126e-06,2.4921361957430615e-05,6.289265649974185e-05,8.528441571833432e-06,2.1717373932043073e-07,7.390770525172588e-06,4.566804129866061e-07,8.562970832424148e-06
2020-03-06,1.6297114910311643e-05,2.518885033657554e-06,4.942751157389216e-07,1.0323055921328282e-08,3.529272593388445e-05,1.1255347665483769e-05,1.5084642955562989e-05,6.744556023642489e-06,1.8124191417344924e-06,2.5444831065455154e-05,6.239856104030434e-05,8.618584271546126e-06,2.158530908867959e-07,7.4469717705416936e-06,4.527198928698679e-07,8.320611533387751e-06
2020-03-09,1.6424593199060867e-05,2.6109157645594706e-06,4.973006998837111e-07,1.0592549321163341e-08,3.862359653956481e-05,1.1230955655144164e-05,1.4272171820441989e-05,7.081594808385577e-06,1.8107020439510573e-06,2.7846273221586693e-05,6.365958654948336e-05,8.857335102012379e-06,2.179336178604666e-07,7.78240064470867e-06,4.282022134435975e-07,7.992721153985489e-06
2020-03-10,1.7020341015671413e-05,2.65169296484272e-06,5.10174575036243e-07,1.0748279993191684e-08,3.733558224696748e-05,1.152468017844781e-05,1.4868145508782814e-05,7.121333878064406e-06,1.8743062540750251e-06,2.6917659598869464e-05,6.574481418763962e-05,8.997856582941385e-06,2.2409007374066034e-07,7.94308576377418e-06,4.393366147436077e-07,8.012268144823078e-06
2020-03-11,1.7570105652432532e-05,2.7294651324425493e-06,5.104673180309021e-07,1.1035973400723242e-08,3.992827232804242e-05,1.1795271307476613e-05,1.5152180443802736e-05,7.552749869024403e-06,1.9272350621666765e-06,2.8786899204832995e-05,6.712513822060078e-05,9.24717278306755e-06,2.2624068238823128e-07,7.819714752239246e-06,4.617638575460256e-07,8.286394975569553e-06
2020-03-12,1.8041928435611556e-05,2.863508946334703e-06,5.173195830259982e-07,1.136796408146613e-08,4.549315158935598e-05,1.184709896647213e-05,1.584090532462009e-05,7.744974650802708e-06,1.965800951445297e-06,3.279898410212995e-05,6.922722188120713e-05,9.492066901633869e-06,2.2622926024013487e-07,7.929352153917695e-06,4.6500004065610207e-07,8.36176826443528e-06
2020-03-13,1.9890891522470913e-05,3.0014590016258106e-06,5.45259236655856e-07,1.2491460437052677e-08,4.4789242275330854e-05,1.3940717123382104e-05,1.8404984804945883e-05,8.432909392968576e-06,2.1638637853979293e-06,3.229148990589464e-05,7.784573852539752e-05,9.969198375283135e-06,2.4798672813463115e-07,9.40134291171403e-06,4.4642844698091496e-07,8.440520369387426e-06
2020-03-16,1.9997771806782244e-05,3.2771439437932677e-06,5.038468558236738e-07,1.3045578785622322e-08,5.1678135645963675e-05,1.3182933262379408e-05,1.805788941098158e-05,9.032510309831614e-06,2.1789670971399207e-06,3.725814304490292e-05,7.658049596447335e-05,1.0221278722040979e-05,2.3333208874799094e-07,9.66822390656666e-06,4.1939937709409956e-07,8.811355884385159e-06
2020-03-17,1.876053168074657e-05,3.1518301210251005e-06,4.815621017047743e-07,1.2371239609524112e-08,4.6438944349077626e-05,1.3299022919462068e-05,1.7218862935557755e-05,8.983791868338546e-06,1.9765904413881446e-06,3.3480867871582364e-05,7.448281636810605e-05,9.82771521499995e-06,2.3195742181836775e-07,9.530010135229338e-06,3.642884247056416e-07,8.450664813623247e-06
2020-03-18,1.916719558789487e-05,3.3414203958175e-06,4.243634655862778e-07,1.1909556842964793e-08,4.863619037247917e-05,1.3241303663916616e-05,1.613519277787527e-05,9.401632551648302e-06,1.983523797431571e-06,3.5065006030233845e-05,7.472316541776336e-05,1.0154938284168197e-05,2.2677565409164807e-07,1.0068244266458013e-05,3.203494311483286e-07,7.963290852215598e-06
2020-03-19,1.9129367085482782e-05,3.4541019083738526e-06,4.943735561691435e-07,1.2133419827563392e-08,4.8914996665682886e-05,1.2850085124012493e-05,1.650044196068693e-05,8.794719576011928e-06,1.988067508781844e-06,3.526601569562054e-05,7.638797696289258e-05,1.0749271277696744e-05,2.3948960621150104e-07,9.654689760850514e-06,3.814283428444571e-07,8.325719809516443e-06
2020-03-20,1.8641285789276897e-05,3.52757350445206e-06,5.171619835487239e-07,1.2291444873556902e-08,5.089823676919433e-05,1.3339071033224462e-05,1.6807137226103487e-05,8.416250614092128e-06,1.9254186321003214e-06,3.669586301006771e-05,7.649974321285821e-05,1.1212045623465033e-05,2.407513847490094e-07,1.0175417587609787e-05,3.9679114078094066e-07,8.238043734933169e-06
2020-03-23,1.9225272296355812e-05,3.831294246863119e-06,5.484841330401631e-07,1.2347710946291017e-08,5.3632127736316896e-05,1.5205637133580198e-05,1.6761831324288032e-05,8.625591904427921e-06,1.950917070135876e-06,3.8666903556499964e-05,7.980471599686379e-05,1.2788299076848738e-05,2.6223960564909675e-07,1.0379052996973926e-05,4.2471489004866585e-07,8.338508171519439e-06
2020-03-24,1.867347628063816e-05,3.4482693598643086e-06,5.324415540919289e-07,1.1980151879035327e-08,4.734308999035825e-05,1.4186031310192641e-05,1.6556200637847728e-05,7.859729755816563e-06,2.008212419910387e-06,3.413272551341062e-05,7.684993124629984e-05,1.1196276250537939e-05,2.7120386642680957e-07,9.918737769940574e-06,4.3595394986145354e-07,8.294551990240653e-06
2020-03-25,1.7384657599338286e-05,3.1377759656273607e-06,5.096605422578676e-07,1.1357942425081059e-08,4.431967939011769e-05,1.2991168289639412e-05,1.607727770146752e-05,7.300915032205848e-06,2.0338859504874046e-06,3.195295135516781e-05,7.125348158171283e-05,1.0043321650786349e-05,2.5025713332515577e-07,8.916535016303725e-06,4.3579214229610964e-07,8.170180232106481e-06
2020-03-26,1.7060332383296734e-05,3.033340306346727e-06,5.311050004889467e-07,1.0790083664426757e-08,4.1318549374913745e-05,1.312272437195559e-05,1.6032713187414214e-05,7.4992373789760005e-06,1.9456931229198076e-06,2.9789240725805082e-05,7.058369008792292e-05,9.926574036751267e-06,2.443484923385766e-07,9.134255350745525e-06,3.979268049663156e-07,7.929451287928984e-06
2020-03-27,1.7053905066239603e-05,3.073561708841204e-06,5.254110227072103e-07,1.0992448702565741e-08,4.308687649765707e-05,1.2903293763010636e-05,1.5527829528610145e-05,7.806216172344163e-06,1.909236355930699e-06,3.106414323662154e-05,7.058223543304143e-05,1.0184010772256606e-05,2.503386551968655e-07,9.402525876054895e-06,4.041148826476975e-07,7.87049648341892e-06
2020-03-30,1.7045904400838095e-05,3.0872503767710893e-06,5.314428842579937e-07,1.0891733465106799e-08,4.1871733019448064e-05,1.3152860649106753e-05,1.548235413545038e-05,7.830995341175447e-06,1.8973473750166421e-06,3.0188066943131485e-05,7.341643396546547e-05,1.0280344781404305e-05,2.556576708403406e-07,9.234540193928068e-06,3.8338025202153867e-07,7.76238017654145e-06
2020-03-31,9.003601558213393e-06,1.6221727268043517e-06,2.77754575401594e-07,5.753735109154839e-09,2.216176619411339e-05,6.7896400770048744e-06,7.821160259603257e-06,4.153152495174553e-06,9.578682378928005e-07,1.5977864616570437e-05,3.8246548887788105e-05,5.519971900336983e-06,1.3429997264828123e-07,4.690615013531459e-06,2.1175237529899206e-07,4.156034680881543e-06
2020-04-01,9.073429995706567e-06,1.6883577560258812e-06,2.7866938038816584e-07,5.890080132647817e-09,2.357403413622809e-05,6.92338559502175e-06,7.795611289163339e-06,4.344567174887743e-06,9.642851784443986e-07,1.6996060810131264e-05,3.923922051579153e-05,5.693158453520582e-06,1.3173203316182789e-07,5.028758351631839e-06,2.0700314195176812e-07,4.369650853114704e-06
2020-04-02,9.099725445661485e-06,1.6751768706327417e-06,2.9139851380787465e-07,5.935021464104419e-09,2.3254322888297566e-05,7.154641510310262e-06,7.977026210201283e-06,4.466596200870784e-06,9.939395224570407e-07,1.676556009141212e-05,3.950862375915718e-05,5.708498021691895e-06,1.3657454380244402e-07,5.071561164705151e-06,1.9270879942654353e-07,4.640014988662038e-06
2020-04-03,9.313510635413865e-06,1.7284357258898186e-06,2.990191276355894e-07,6.11536293292037e-09,2.4147682199032326e-05,7.399426305159455e-06,8.038634658686336e-06,4.5559815976825655e-06,1.024130097577689e-06,1.7409641163103247e-05,4.064855131617615e-05,5.794534662681847e-06,1.354038818041415e-07,5.224095540712017e-06,2.1135784450398621e-07,4.676344283271833e-06
2020-04-06,9.396881762607159e-06,1.6805379246737459e-06,2.990232989481113e-07,5.894599372719653e-09,2.2408948411109656e-05,7.4121133154941944e-06,7.9399857838937e-06,4.286965523652426e-06,1.0663052850404616e-06,1.615607442007604e-05,4.052697829029159e-05,5.647833731086253e-06,1.3827068333624479e-07,5.05304372840187e-06,2.1094330968327278e-07,4.479079886596933e-06
2020-04-07,9.208988399420904e-06,1.6779204346699574e-06,2.9745303300661617e-07,5.8447440399852704e-09,2.2218219274738327e-05,7.345251890316632e-06,7.97624255797631e-06,4.258581348740696e-06,1.0299581079813635e-06,1.6018565329298523e-05,3.974925608739454e-05,5.4865773870177686e-06,1.32307785930994e-07,4.939006655032456e-06,2.2098196583988668e-07,4.525452698583708e-06
2020-04-08,8.99661751498289e-06,1.6232650662885681e-06,2.921008055837274e-07,5.740565984042703e-09,2.116413823987243e-05,7.066265671082139e-06,7.904630273345046e-06,4.1806312391376265e-06,1.0276308621602617e-06,1.5258609470073937e-05,3.824328152238807e-05,5.20999732379052e-06,1.2988428554983177e-07,4.854619565051765e-06,2.1180634140110068e-07,4.583574925426407e-06
2020-04-09,8.759801222001093e-06,1.5690281483361056e-06,2.7502026526507376e-07,5.631632834383664e-09,2.0459400687707018e-05,6.617863039501399e-06,8.326956432743996e-06,4.0278776726469e-06,9.87729226658637e-07,1.4750518142871727e-05,3.697206970122014e-05,5.031083005196309e-06,1.236779222198089e-07,4.7874936818687294e-06,2.1376675308985017e-07,4.358193918859396e-06
2020-04-13,9.166369962462976e-06,1.7096548203523447e-06,2.884826031292248e-07,5.628406606907096e-09,2.099686456623937e-05,6.977137292216877e-06,8.165653017910912e-06,4.096531443715319e-06,9.908747026423786e-07,1.513801095424196e-05,3.802833271331863e-05,5.525366629120967e-06,1.3025757388640882e-07,4.893857757317231e-06,2.492267812890727e-07,4.434312334904258e-06
2020-04-14,9.431806511052595e-06,1.762957935040782e-06,2.9094760766193565e-07,5.634754503363166e-09,2.0566229986375582e-05,7.062227896791205e-06,7.779063456283262e-06,4.198385215017307e-06,9.9775191987299e-07,1.4827538361217992e-05,3.909156979660018e-05,5.641638537547536e-06,1.342525840688109e-07,4.886697122099618e-06,2.6621858499984003e-07,4.309846721219317e-06
2020-04-15,9.666873798739601e-06,1.842994760209523e-06,2.8948725420398605e-07,5.696376340457371e-09,2.127296494642311e-05,7.08935408066238e-06,7.649538950526974e-06,4.344670871180638e-06,9.802687931789924e-07,1.5337069750211536e-05,4.001124308887235e-05,6.0217692700253816e-06,1.3734508682695812e-07,4.975995412570658e-06,2.831016288754735e-07,4.253071137683423e-06
2020-04-16,9.73247758656558e-06,1.9210532430252547e-06,2.90108982578178e-07,5.671417987980515e-09,2.1248494895608432e-05,7.312147823924866e-06,7.349551498717091e-06,4.441577317678492e-06,9.396159825084916e-07,1.5319427692459777e-05,4.1165009542880845e-05,6.189896801798716e-06,1.4395755342782154e-07,5.02075917002206e-06,2.8873503207812254e-07,4.108600907842033e-06
2020-04-17,9.177800558947149e-06,1.8283686168816908e-06,2.881978382973338e-07,5.567568603002425e-09,2.050593915991062e-05,7.006700181065128e-06,7.73026962696177e-06,4.3572779938998335e-06,9.553232660098164e-07,1.4784070766873721e-05,4.007648857081268e-05,5.753094528870259e-06,1.3780481615730064e-07,4.928312298601125e-06,2.818903962076778e-07,4.3772221498088055e-06
2020-04-20,9.297314294058257e-06,1.9062595629707918e-06,2.8961717695075536e-07,5.68582083582381e-09,2.121329731175021e-05,7.106696723861803e-06,7.705382514362932e-06,4.521912490579545e-06,9.569531002893812e-07,1.5294051455530317e-05,4.0637188859509714e-05,6.156003476795573e-06,1.3998834277124922e-07,5.032044720685198e-06,2.887015689853549e-07,4.3144823487767545e-06
2020-04-21,9.33504043853108e-06,1.921005830630728e-06,2.877177145023883e-07,5.726504430733663e-09,2.1978742867838863e-05,7.012267634252421e-06,7.751861965718922e-06,4.533054986310022e-06,9.663542629929336e-07,1.5845911147552e-05,4.036222872329219e-05,6.3247734277154145e-06,1.3617703765242434e-07,4.962172436838151e-06,2.7521694642907374e-07,4.446281718506637e-06
2020-04-22,9.530015236245491e-06,1.938936579991824e-06,2.9970668515835627e-07,5.778444009672829e-09,2.1809604244592723e-05,7.420050665468518e-06,7.717256115773562e-06,4.617203149069223e-06,1.004098283918341e-06,1.5723968067745583e-05,4.1411970328764306e-05,6.096569069700799e-06,1.4347219071182013e-07,5.016112055699888e-06,2.91149977015956e-07,4.5380930245025784e-06
2020-04-23,9.718983353463887e-06,2.0152790495876275e-06,3.056110759092115e-07,5.885828833471381e-09,2.232859623670988e-05,7.462639362483633e-06,7.90532238793178e-06,4.8242056388217e-06,1.0237910314088063e-06,1.6098143289814968e-05,4.188432936769655e-05,6.3198479932731435e-06,1.4578777972139096e-07,5.106002670195613e-06,2.9368090295614134e-07,4.791652619115993e-06
