Date,AAPL,AMZN,AVGO,BRK-B,GOOG,INTC,JPM,LLY,MA,META,MSFT,NFLX,NVDA,ORCL,TSLA,XOM,^GSPC,SMB,HML,MOM
2020-01-27,-0.02940552117070694,-0.01788746376771211,-0.04620392757766323,-0.01943931786231401,-0.022369881570968753,-0.040601937715109004,-0.00841164408063455,-0.005464872779928576,-0.024407417265133957,-0.01408652912075925,-0.016723219697249547,-0.029108615564327645,-0.0410413491958358,-0.02552239609989404,-0.012039272835579595,-0.023823897261599614,-0.015830711659182383,-0.0018309012664466523,-0.007076961966514195,-0.0015670179217316844
2020-01-28,0.028289246448315097,0.01362436592451366,0.03002953567524047,0.00710272804104517,0.01301346056758268,0.024661433033718483,0.018177818553375857,0.0068685975454882975,0.014250989998692232,0.01358963868379437,0.019595811128118035,0.016448856890290076,0.03234823105817797,0.014613624227090005,0.015913383222044608,-0.001390032285392584,0.009953584595046017,0.0007544609998613172,0.0054480728262686455,0.011999623811560322
2020-01-29,0.020932365816733745,0.0025630978623367717,-0.0025133367642551363,0.002097938772771979,0.00417893777707512,-0.014559347291395186,-0.001487812546265399,0.004739091252174088,0.00015609541780237102,0.024978226212643895,0.01559284432109509,-0.015379276714461931,-0.009799536051356084,-0.0048633332142384855,0.024854513769903885,-0.00835257583094895,-0.0009668741908683942,-0.0037125897124729856,0.003391451305406057,0.015134086479743923
2020-01-30,-0.0014489852866194086,0.006824489189870775,-0.007275359375586987,0.015055701037026692,-0.0019128307008432488,0.002110468589225034,0.012366711169856437,0.019654226816383735,0.012924474401689867,-0.06137166611175937,0.028207810064497574,0.013346504614142773,0.0010994136460553694,0.002067502753866579,0.10296225866535558,0.010606674405116312,0.003034358792605374,0.021745753013949737,-0.009977919949619673,0.019168819898191167
2020-01-31,-0.04433889422752413,0.07379135586484753,-0.031852777757301776,-0.015139600373474726,-0.014843694350392456,-0.03821265519320638,-0.02597690428413124,-0.02123788845729202,-0.026258923577752946,-0.03636698692996032,-0.014758719738715342,-0.007620618769495824,-0.03815937481660514,-0.016132062090633337,0.015230690473505337,-0.04121008737233811,-0.01780582037552626,0.02257410834666647,0.006687545635803451,-0.02039484182919955
2020-02-03,-0.0027460436762303253,-0.0022501685803328897,0.00022943174166401015,-0.004277465073328934,0.03605426349614005,0.007664552055556273,0.007631094045597697,0.009739737293093409,0.027157010756369893,0.01129188577678475,0.024378787012165004,0.037410541595267466,0.01649542191776665,0.012202201592544926,0.19894859376394902,-0.022375909684642648,0.007154613892351713,0.019866949098885978,-0.024613393585662904,0.04870491398490247
2020-02-04,0.03301358216658623,0.022687342140775613,0.020869367144182194,0.0072045491634533665,-0.02615862502207389,0.01614415630762389,0.014395845441874444,0.017304554396196048,0.014174940926818813,0.027621457607837074,0.032916692001327075,0.030754217222416225,0.02829457568260141,0.017894377355021307,0.13725640223576474,-0.012514435794006351,0.014880414164082135,0.0186891523891536,-0.009300676712954646,0.03628962358440631
2020-02-05,0.00815434090227507,-0.004781236737139594,0.018549634719004393,0.015860991809078406,0.0008017785214236017,0.028719762959439565,0.017000618846248372,0.02725884023820524,-0.0024307513607610964,0.0013343659786064777,-0.0012213928901664284,0.001788579292276049,0.014688255581662757,0.012953131707448717,-0.1717583947927872,0.046022878092649044,0.01115059589785371,-0.024032557567255017,0.010398423295650504,-0.049548631636046704
2020-02-06,0.011697276512224963,0.0050787328892443195,0.007278268715931624,0.004198586221269673,0.019333881568478706,0.0011937291841546127,0.0001453642111362008,-0.00033911021081856063,0.0029847820184571994,0.0035220010343868235,0.02073361064577317,-0.007357916849901169,0.013917926588315588,-0.0005477672825421331,0.01940931694254422,-0.013549856403445748,0.003225672876785646,0.0003302933556095372,0.0002900119380693897,0.01574431966120058
2020-02-07,-0.013593168543516887,0.014169136390608683,-0.013950983666413452,-0.009712101918954996,0.0020323940444579858,-0.015948598710233908,-0.0031976128373563117,-0.00604223426577466,-0.006984447576679265,0.007019207342691347,0.001415730409709326,-0.0004905932344206887,-0.01046220761177985,0.00018251245893652346,-0.001188323805631053,-0.006625676259758961,-0.005500853672730133,-0.0007433179492467995,-0.0029325601716139625,-4.311490145723039e-05
2020-02-10,0.00474967877234711,0.026273579599096486,-0.003267588921042175,-0.0011874582930020416,0.019908823839157375,0.005604211006340343,0.004155435349084247,-0.006147199899772748,0.010030596804942116,0.003438033012434394,0.026156907776058835,0.011724018974700101,0.04523220895611724,0.004934433195517451,0.031026496329857656,-0.01056134335696668,0.007226397804890527,0.005214912799819782,0.0019581282265514147,0.02311076540802326
2020-02-11,-0.006033211330288002,0.007915025985726132,0.018968777156166627,0.0009686989569455129,7.291179993984542e-05,0.015364130216719118,0.0018876771077265264,-0.008659242839903047,0.0019374851116853442,-0.027550902540499078,-0.022575307056665328,0.007060649110609107,0.018709516254183267,0.0029094743228248454,0.004019260937028868,0.009506149624529447,0.0015884725532351208,0.008629612369073239,0.015079021865800013,-0.008671201051026279
2020-02-12,0.023747846342151435,0.004277469597884664,0.014180497264982383,0.0004838807437010928,0.0062831948517432235,0.0007414300163863796,0.0,-0.005129776580756751,0.009791283688614039,0.017230484001360402,0.001464216704072152,0.016912433522247472,0.017357851806454327,0.010516595130620532,-0.009155657933695438,0.012225503138118432,0.006362646466197652,-0.004535370607284331,0.002994090017268692,-0.0022226738384146794
2020-02-13,-0.007121251013142094,-0.00468981707537619,-0.002248182164566903,-0.004264866383621446,-0.0023776357939979675,-0.00029637779889157834,-0.0008695940753523645,-0.006793981107681479,0.00502730421883224,0.0112925369574699,-0.005414179287883236,0.0036577566251916327,-0.006457736092853494,-0.007536156332030752,0.047843652551780025,-0.0055491651611633275,-0.0017304457368023773,0.0034447658952813792,-0.0024301021988019536,0.009963680758584847
2020-02-14,0.000246498719002064,-0.006977166077050345,-0.01913768274127836,0.0014571547192825385,0.004013993698555263,-0.002520787692552706,-0.0030463579939682406,-0.004795890556396398,0.01521549211011708,0.00487928913270852,0.008927170490960812,-0.002621919286845631,0.07020463093954832,0.0028927166629124645,-0.004937755668348531,-0.004595472693417535,0.0017435333204338544,0.006079885626793027,0.004266778945267257,0.02233224798612525
2020-02-18,-0.01831070018934311,0.009742990607446878,-0.022091429408648278,-0.00013226974820645943,-0.0007035350413286956,-0.016798078377214476,-0.013240072532226144,-0.0007793254089986101,0.0008510133947012832,0.016901905580718246,0.010142942078038786,0.01940064406210462,0.023396239437246447,-0.0003603972361826413,0.0729597130158357,-0.012695670196666287,-0.0030199426368901047,0.012361137408638923,-0.006207003239698228,0.02098366605281563
2020-02-19,0.014482749695196917,0.006749650094826309,0.015897145475184393,0.010892098488190838,0.004619365141338427,0.014665951470225869,0.013639103070572034,-0.0012767795852072217,0.009728959392173442,-0.0014234167528531794,0.0029992549839654714,-0.00410025360486832,0.06113229363991213,-0.0001804503862310458,0.06875580895325561,0.007681906898934221,0.004605785881164548,0.014891758146199127,0.019036472759443115,0.025381723958658696
2020-02-20,-0.01025903261238248,-0.007888626914309249,-0.020431417464458645,-0.004667629116117178,-0.005593766201564376,-0.0247354085463386,0.0,0.008308057222407905,-0.00031927416996946345,-0.013379975215470408,-0.015271490120643327,-0.0004919921287581674,-0.019065939768860618,0.001262633339723207,-0.019631105097986157,-0.007954855194729382,-0.00391551976362815,0.0019066522562895677,-0.010699280520247045,-0.0064527162411003765
2020-02-21,-0.022634738905243923,-0.026533823330561868,-0.0153278259654972,0.005083944740405633,-0.021763406692657417,-0.01695977524692993,-0.012218956232213474,0.00028168697337149773,-0.013790094288255172,-0.020505198957139092,-0.031612654360476666,-0.01536267532585811,-0.047392121395402165,-0.01495246184781518,0.0017678087791648256,-0.01219521226645659,-0.01061810302712286,0.005298716456548197,-0.004185767873695711,-0.01218151390099833
2020-02-24,-0.04750055746747184,-0.04135555023463999,-0.04236470778888102,-0.03331443478240037,-0.04277121427089903,-0.04009911089142948,-0.026876014082804822,-0.027386487168842844,-0.04424506874078926,-0.045008966789605864,-0.043115250365280966,-0.02991552845023182,-0.0706975863042344,-0.03712470065919382,-0.07459490327646512,-0.04684592330798665,-0.033613626671223154,-0.006118859166217044,-0.010558233406760743,-0.018117614233109577
2020-02-25,-0.033872089949592454,-0.018190498951138112,-0.030590009758078684,-0.016419321347657556,-0.023311910137130742,-0.03286938127547179,-0.044642790065241966,-0.01983364179938496,-0.06708324114112574,-0.019679144303220375,-0.016502149416030787,-0.023352361226139484,-0.04109333598975218,-0.03209897236921677,-0.040633739641448896,-0.038324775096097774,-0.030379995565056116,-0.004173519941109691,0.002850484961834685,-0.011679823268151958
2020-02-26,0.015863805665837116,0.003472315416060967,0.01132035297921119,-0.009126372232573177,0.0034066943291839458,-0.0013393671861091638,0.0030097628136309673,-0.013883603817043455,-0.01601256478378421,0.0021852284424721535,0.012494976862634566,0.05318113274803382,0.021369903272476787,0.021389340420672642,-0.026390470576789893,-0.02195613281100195,-0.0038785406053220115,-0.009338400023306326,-0.010417842961267909,-0.009496534132793633
2020-02-27,-0.0653683477334932,-0.048136265467272676,-0.04173073100532354,-0.03883180359368987,-0.053898266133585504,-0.06404008801899475,-0.04161413409152581,-0.032501931700912645,-0.04100108585602458,-0.03777884662995479,-0.07045901734582771,-0.019855497767108488,-0.05566547020705337,-0.024399627178167127,-0.1281458395846271,-0.06017724392699719,-0.04426324258407911,0.0003473358818020661,-0.011264870870459222,-0.035128971451147954
2020-02-28,-0.0005849754297645449,-0.0002918467224900523,-0.00485502140034888,-0.0064044004564043355,0.016114182571688396,-0.005552655183866939,-0.043338521248218465,-0.0236862111445294,0.015499244061701889,0.014334590285101978,0.024212946014113834,-0.007209902174784899,0.06916078701504902,-0.025994515197273693,-0.016215047800994142,0.03251712357717129,-0.00833834044436189,-0.002909975007091281,0.021461016090749862,0.020803933902349317
2020-03-02,0.09310035139821449,0.03726611425327642,0.04530129952225903,0.054715560459902335,0.03716785533005851,0.04791047418434413,0.04659375720783521,0.053199087442098,0.05681293568397927,0.020626685587523674,0.06653912032719433,0.032571847962042266,0.02354935030860217,0.029114492307700024,0.11322034293215233,0.04743392755333198,0.04593922900611001,0.002654395419928124,-0.005994246325128391,0.024691546672970244
2020-03-03,-0.03175912161253558,-0.023009811402324054,-0.03761804559199777,-0.040527533549282735,-0.03435268833758254,-0.037985258043414016,-0.03752475804321731,-0.01904552695474193,-0.04805380457552222,-0.053705994092230425,-0.047919536654371986,-0.03222673972625556,-0.03812901301209315,-0.04027526229119882,0.0025416095259802596,-0.0478843660539755,-0.028207896121075892,0.009905134339050312,7.042011848346075e-05,0.003327912449382374
2020-03-04,0.04638487324328433,0.03501322901563819,0.04083887908150974,0.04334085128858978,0.03364388297305765,0.048418625729146125,0.02470928498468772,0.07727735407453018,0.03547963830456746,0.03157778848525172,0.0367150791922084,0.040730048482044756,0.07002900116112665,0.03459576863144642,0.0053520173720666975,0.021832434702604875,0.042102590774491175,0.0072393401421486925,-0.0027486986870655997,-0.004784935701085485
2020-03-05,-0.03243716981511158,-0.026216794314283476,-0.03997217027296773,-0.04085189512324594,-0.04866848377999755,-0.029311592946073772,-0.04906102293021686,-0.001638362283033934,-0.0384641206705737,-0.034365944139338245,-0.025095268806795912,-0.02868758831780871,-0.039436216705179716,-0.05025708879729007,-0.033302230445070524,-0.044067000604109396,-0.034022077046888546,0.002694399090975866,-0.00928032962885679,0.007020147334538089
2020-03-06,-0.013280328931697172,-0.011922924014239333,-0.01674943450300015,-0.014261154721385116,-0.015640179661383757,-0.02089171414382862,-0.05168040466431345,0.009347107961642953,-0.012795411970501713,-0.022033674301555783,-0.028267455183401013,-0.010220498876200246,-0.026528743839444924,-0.013125159796075647,-0.029066704869448956,-0.04829370891819418,-0.017153852000370128,0.011900692366015167,-0.012538909626345608,-0.0014577375959276898
2020-03-09,-0.07909192086173811,-0.05285383245165354,-0.08064542355510185,-0.062384654390050254,-0.0638088251389558,-0.08821952098423624,-0.1354552446370061,-0.04057660684662323,-0.08710469408442789,-0.0640012832337491,-0.06777231763041247,-0.06092639215100171,-0.07743187435553323,-0.02871016954222605,-0.13572525720249962,-0.12224804603418682,-0.07606969747745097,0.014511379780396336,-0.022094730106366874,-0.018442275692408916
2020-03-10,0.07202168279149235,0.05065506668458686,0.0612785071934252,0.04970740227833392,0.053333420962280886,0.061553408410987887,0.07769662687405865,0.04030300438329926,0.07083674173665577,0.05126838572128478,0.06838390411435391,0.05091060390086688,0.0637222414120735,0.05585766775346612,0.061398023823663106,0.037028163761974264,0.04929630628156144,-0.002304692658974483,-0.004780108111649639,0.0109588452033961
2020-03-11,-0.034730847117672714,-0.03750889642974897,-0.06439714069928082,-0.03990527553092471,-0.050750219144010345,-0.042978703456712175,-0.04707030620232955,-0.00828664218759323,-0.038528661550228605,-0.04461529593683988,-0.045301911511606896,-0.039024500218407754,-0.055959787473721545,-0.07945661708485197,-0.017200452670558586,-0.03294168935301467,-0.04896844513127398,-0.0004787500857893062,-0.0040228913868004534,0.014409873709322674
2020-03-12,-0.09875451965765025,-0.07922082514747941,-0.11054203700939846,-0.09592066495833662,-0.08268818560080693,-0.11846698632080332,-0.08243012588307708,-0.0999857572135524,-0.1047598977382791,-0.09263396681893266,-0.09483824480331038,-0.09907982423787387,-0.12236790702577383,-0.11001784326040531,-0.11617242301113506,-0.11434003357886413,-0.09521268097833659,-0.0069694335578801975,-0.0027419800932862864,-0.004728457509213399
2020-03-13,0.11980829109283597,0.06464833687376514,0.07057354214838263,0.11609929268658559,0.0940166558908817,0.19521306513213,0.18012481735711594,0.10593602949047942,0.11805381751866784,0.10234988029901837,0.14216894662789015,0.06677236413312837,0.11340203448062813,0.20427107709473313,-0.0248505535904755,0.025282301110762795,0.09277124972971838,-0.0644475371136172,-0.04943934551295494,-0.028571348408609504
2020-03-16,-0.12864694193939863,-0.053697516604298,-0.19912938659412938,-0.0948573839255955,-0.11100819821213281,-0.18041512612004895,-0.14964864100125763,-0.07167965893583683,-0.12725463347938026,-0.14252991769253465,-0.14739011557621473,-0.11138861972882097,-0.18452076306751453,-0.10869988980981538,-0.18577806455584012,-0.09522546283712696,-0.11994055240393443,0.008448072510062798,-0.012203519099719229,-0.032857955144572015
2020-03-17,0.0439702965575528,0.07026613247879654,0.06359991846164292,0.05529617817856747,0.03271155122534952,0.12261834088061985,0.0611135294260563,0.10681670211654004,0.009463394530553337,0.023354510060320965,0.0823365074414939,0.06997056591603945,0.106262590261893,0.09690990571852343,-0.03341046380880208,0.06726582602979914,0.059854849744024316,-0.010928116122120732,-0.0005612860624902155,-0.02287778488758943
2020-03-18,-0.024480208957740723,0.012257741060410998,-0.15858858702982037,-0.08081025143327691,-0.020539475232178472,-0.04932121618755714,-0.10526874641230854,-0.0007681193273545439,-0.04182791351775672,-0.01646347747434318,-0.04209627215813705,-0.013385453570905037,-0.06650691992095148,0.008749477892528335,-0.1603440409986845,-0.10024434533248228,-0.05193076272915788,-0.04175338304990925,-0.10050606001540081,0.014908418618023916
2020-03-19,-0.007662042730156138,0.027830613766863133,0.15833651122230896,0.012989968700192644,0.016858208352596327,-0.03507681555598274,0.016807643792936977,-0.06988592214658484,-0.003422141729260586,0.041984245565421796,0.016453151916152375,0.05249309758301979,0.050044254621152806,-0.04654108270674584,0.1838768421567878,0.03955300650619331,0.00460780804058557,0.043000840860051334,0.058850172921089516,-0.021470788797459936
2020-03-20,-0.06348558925945413,-0.018522798541689034,0.005334762946777483,-0.026448335876465,-0.038528138319425254,-0.0023943226450933164,-0.021102067464452867,-0.0803216750214314,-0.06924951630545839,-0.02220353593858937,-0.03755856493176102,0.0024093840794805477,-0.03390149122905595,0.012869020931050468,-0.0002571736151377735,-0.04908509143577655,-0.043459512308461914,-0.012807188191248958,0.00043648334900834446,-0.02741855663159476
2020-03-23,-0.021244004983256737,0.030735291504301987,0.006503261818431971,-0.04663055856536158,-0.01464112397618722,0.0818243305229549,-0.05353290223833174,-0.027369135942238332,-0.03840665503443075,-0.010886039113945478,-0.009975171260996674,0.08244450184313057,0.03373019639547681,-0.031982700142150544,0.015811747064244486,-0.03940126263135357,-0.02939386782180443,-0.010879250755268258,-0.0034589053724607853,0.020059037962685978
2020-03-24,0.10032544740239047,0.019586561347294085,0.0997049187407526,0.09911793981037054,0.07366879434686524,0.05687748310772833,0.11894218381147637,0.032255051405694735,0.1661090628426074,0.0869679474739633,0.09089615029743991,-0.00818825264221823,0.17156457747271303,0.08259781621360518,0.16281749323562988,0.1268679432222788,0.09372773976227554,0.03449199725826131,0.03063442249525601,0.0035918855913967818
2020-03-25,-0.0055088981054904895,-0.027967604900146936,0.022514039444106126,0.012738520265633158,-0.028180802570113794,-0.02175563065171704,0.03731758307384547,-0.00773023809146578,0.081874571489297,-0.029630880052110786,-0.009572607505945796,-0.04178325414125028,-0.014287242237920439,-0.03971580900120042,0.06782176450892674,0.05220080951807793,0.011435011448222,0.040749364868811366,0.012425171868063023,-0.014913946308207839
2020-03-26,0.05262327940250566,0.03693312450375408,0.11776574729811773,0.019005888250571923,0.05375109564015346,0.08349590055243339,0.0696611461783152,0.10177116222963623,0.026122695129509488,0.045643611503289216,0.06255096357842849,0.060165234687376445,0.04730901671450871,0.09882463586601697,-0.020565621439638027,0.04102971047731141,0.06231416330387683,-0.019668018030593412,-0.01747824084934075,-0.03246734882937143
2020-03-27,-0.041402422060073496,-0.028325389436650084,-0.05132188490433898,-0.023055956362682872,-0.04393375101512231,-0.057075975959478775,-0.07123939019372982,-0.0017862373859642844,-0.059008846320534714,-0.04010033590364115,-0.04106042799177234,-0.0161712313703124,-0.017532170347302256,-0.012876120180514206,-0.026128393930185068,-0.04817098950247001,-0.03378735256225253,0.00856622331056453,-0.007500705460869252,-0.0019213947592441327
2020-03-30,0.02853786131954572,0.03360354691971379,0.0408337696338783,0.01959250218146491,0.03251066144125847,0.05957606189548259,0.026006886144612995,0.03228701452923244,0.022612428759814174,0.058422023429676395,0.07034036290287671,0.03875447056205594,0.05088419482619444,0.010635864469244805,-0.02377714859552571,0.014885051587345988,0.033416009483700146,-0.016732854040329412,-0.0029662152149253287,-3.0283120834730115e-05
2020-03-31,-0.0020406753553835477,-0.007245622950859176,-0.012535729538662888,-0.0019106390365787318,0.013943062267874673,-0.0246890438843953,-0.03711229134124028,0.0020222781305030413,-0.04615991343577086,0.005122090127322787,-0.015727281830626105,0.012238539598606879,-0.007492518043023533,-0.040309671767474464,0.04355446239344318,0.012533180421697487,-0.016112721914555605,0.008917596265757985,0.024416961100327407,0.01807670309516194
2020-04-01,-0.052617212393295976,-0.02155179126735396,-0.05681150254092848,-0.037630612120050255,-0.04918265082284545,-0.041389708854266405,-0.06297931479314645,-0.016580033253324244,-0.05360972398103214,-0.043165453057864345,-0.035508015206780597,-0.03041281871567081,-0.07788341337170701,0.007862765731725396,-0.08099239055277141,-0.011588139784923901,-0.04424243033166543,-0.0061568998449933465,-0.027331646589059733,-0.020486852254111107
2020-04-02,0.01668677871900015,0.005834205106051371,0.060054820398590225,0.021483369393912488,0.013766053105911169,0.04760992714311829,0.03734037837031412,0.0422223052947297,0.044923445428976416,-0.008834721230737141,0.020708625105758438,0.01647989513647463,0.05101417905098593,0.022377093341676035,-0.05625466454987249,0.07647239365862601,0.02272934723487151,0.009952003011310495,0.001211746728925392,-0.02867016630850343
2020-04-03,-0.014371356183469963,-0.0063788821910731874,-0.011811569627444785,-0.007733819744566217,-0.02048464340514844,-0.00404773990961016,-0.029557941278054334,-0.017723928380505405,-0.007744463132103974,-0.025349149133993665,-0.00921075827611817,-0.02248156373896748,-0.045250068574563374,-0.008032019922264766,0.05619734693587186,-0.029455578302431173,-0.015237125124949468,0.00795427610385134,0.005427808827365222,0.014709858721541024
2020-04-06,0.0872372528792622,0.04772922477644714,0.07760598732584367,0.0386901945551259,0.08110169883462648,0.07943834810098194,0.06436679380151022,0.013962643942663222,0.12196810201588715,0.0737449852784664,0.07436837648425154,0.050309545549947376,0.10040604859175839,0.04230772585636333,0.0754775752334993,0.03213484570275482,0.07023131865275055,-0.005612513080178738,0.004279651511973896,0.012981818093546732
2020-04-07,-0.011582218369260766,0.007013456003121421,0.003287876015372948,5.395436482169558e-05,-0.0003453395566075379,-0.0005134190475299949,0.013189909180646664,0.0019065944743392738,-0.02579569351324562,0.019812833354245774,-0.01077051573012755,-0.020212635141848234,-0.034910654664121354,-0.014177531762450957,0.05658223700690801,0.01902643118751235,-0.0017030527844311804,0.0064703897434551655,0.022617925116765344,-0.010829112276972364
2020-04-08,0.025594792167892066,0.015609461784076739,0.03091579887398499,0.031093087756199456,0.020033441401444252,0.009931446081508977,0.04037959812910308,0.03058928450029308,0.04743327514248774,0.03228082217380135,0.0100312336137518,-0.003115944090235856,0.030575773942302265,0.03186849962697602,0.006214994497730331,0.06328776014217197,0.033956452879630325,0.01108944344187561,-0.00047944638779580037,-0.018907733161293197
2020-04-09,0.0072161393826051246,-0.00011748445832981957,-0.02604360155766272,0.01481598823329322,0.0009667697032957889,-0.031196882281797067,0.08971361927626509,-0.0033508814839617873,-0.005720236903252407,0.005221450938252659,6.0449892512526304e-05,-0.0010778020633409602,-0.014984071637574203,0.02014199414506712,0.04402015748241661,-0.016419308214102424,0.014387410153376513,-0.012355647191504227,-0.0017328718561308023,-0.006865271008009511
2020-04-13,0.019627505107881138,0.0617350661426328,0.022099753360554475,-0.02615555180155893,0.005043436620882913,0.027301424433277655,-0.04447247023341594,-0.008989429337153076,-0.022494993480016823,-0.002283341918687287,0.002240385585005722,0.07013379346781257,0.026240769137792608,-0.0039490469962025765,0.13603839302984921,-0.008578825215901031,-0.010204660822607414,0.01328168697120563,0.0076801004768148225,0.03880492721903419
