Date,AAPL,AMZN,AVGO,BRK-B,GOOG,INTC,JPM,LLY,MA,META,MSFT,NFLX,NVDA,ORCL,TSLA,XOM
2020-02-18,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,15563000000.0,6618000000.0,191650000000.0
2020-02-19,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,15563000000.0,6618000000.0,191650000000.0
2020-02-20,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,15563000000.0,6618000000.0,191650000000.0
2020-02-21,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,15563000000.0,6618000000.0,191650000000.0
2020-02-22,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,15563000000.0,6618000000.0,191650000000.0
2020-02-23,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,15563000000.0,6618000000.0,191650000000.0
2020-02-24,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,15563000000.0,6618000000.0,191650000000.0
2020-02-25,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,15563000000.0,6618000000.0,191650000000.0
2020-02-26,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,15563000000.0,6618000000.0,191650000000.0
2020-02-27,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,15563000000.0,6618000000.0,191650000000.0
2020-02-28,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,15563000000.0,6618000000.0,191650000000.0
2020-02-29,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-01,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-02,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-03,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-04,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-05,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-06,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-07,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
